sku,category name,model_number,name,currency,original price,original stock,max_order_quantity,total_reviews,average_rating,image,url
1001769257,Drills,DDA450Z,18V LXT Lithium-Ion Brushless Cordless 1/2-inch Angle Drill with XPT & Soft Start (Tool Only),CAD,349.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001769257.jpg,https://www.homedepot.ca/product/makita-18v-lxt-lithium-ion-brushless-cordless-1-2-inch-angle-drill-with-xpt-soft-start-tool-only-/1001769257
1001558034,Drills,DW276,"VSR 0-2,500 RPM FRAMING SCREWDRIVER 132-INCH/LB, 6.5A",CAD,259.0,0,,12,4.3333,https://images.homedepot.ca/productimages/p_1001558034.jpg,https://www.homedepot.ca/product/dewalt-vsr-0-2-500-rpm-framing-screwdriver-132-inch-lb-6-5a/1001558034
1001582388,Drills,273752,120-Volt 1/2 inch Universal Wood Drill UD 16 Keyless (Tool Only),CAD,179.0,0,,3,4.0,https://images.homedepot.ca/productimages/p_1001582388.jpg,https://www.homedepot.ca/product/hilti-120-volt-1-2-inch-universal-wood-drill-ud-16-keyless-tool-only-/1001582388
1001059419,Drills,3536725,"12-Volt Lithium-Ion 1/4 in. Cordless Impact Driver SFD 2-A Kit with Battery, Charger and Bag",CAD,399.0,0,,7,4.8571,https://images.homedepot.ca/productimages/p_1001059419.jpg,https://www.homedepot.ca/product/hilti-12-volt-lithium-ion-1-4-in-cordless-impact-driver-sfd-2-a-kit-with-battery-charger-and-bag/1001059419
1001838254,Drills,GBH18V-24CK24,18V Brushless Connected SDS-plus Bulldog 1 In. Rotary Hammer & (2) CORE18V PROFACTOR Batteries,CAD,749.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001838254.jpg,https://www.homedepot.ca/product/bosch-18v-brushless-connected-sds-plus-bulldog-1-in-rotary-hammer-2-core18v-profactor-batteries/1001838254
1001186153,Drills,71132264000,Cordless Drill-Driver 18 Volt 2-Speed - Bare Tool,CAD,492.93,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001186153.jpg,https://www.homedepot.ca/product/fein-cordless-drill-driver-18-volt-2-speed-bare-tool/1001186153
1001833092,Drills,HP333DWYE,12V max CXT Lithium-Ion Cordless 3/8-Inch Hammer Drill-Driver Kit with 2 Batteries (1.5Ah) & Charger,CAD,219.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001833092.jpg,https://www.homedepot.ca/product/makita-12v-max-cxt-lithium-ion-cordless-3-8-inch-hammer-drill-driver-kit-with-2-batteries-1-5ah-charger/1001833092
1001557866,Drills,DW245,1/2-Inch Vsr 0-600 Rpm Drill 7.8A Keyed Chuck,CAD,293.0,0,,14,4.2143,https://images.homedepot.ca/productimages/p_1001557866.jpg,https://www.homedepot.ca/product/dewalt-1-2-inch-vsr-0-600-rpm-drill-7-8a-keyed-chuck/1001557866
1001649480,Drills,HR003GZ,XGT 40V MAX Lithium-Ion Cordless AVT 1-1/8 Rotary Hammer with Brushless Motor,CAD,419.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001649480.jpg,https://www.homedepot.ca/product/makita-xgt-40v-max-lithium-ion-cordless-avt-1-1-8-rotary-hammer-with-brushless-motor/1001649480
1001788613,Drills,HR007GM101,"40V max XGT Brushless Cordless 1-1/8-Inch Rotary Hammer Kit with 4.0Ah Battery, Rapid Charger & Case",CAD,689.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001788613.jpg,https://www.homedepot.ca/product/makita-40v-max-xgt-brushless-cordless-1-1-8-inch-rotary-hammer-kit-with-4-0ah-battery-rapid-charger-case/1001788613
1001691620,Drills,HM001GZ,"XGT 40V MAX 19-1/2 in. 13 lbs. Cordless Brushless AVT Demolition Hammer , AWS (Tool Only)",CAD,629.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001691620.jpg,https://www.homedepot.ca/product/makita-xgt-40v-max-19-1-2-in-13-lbs-cordless-brushless-avt-demolition-hammer-aws-tool-only-/1001691620
1001796645,Drills,DF332DSYE,12V max CXT Lithium-Ion Brushless 3/8-Inch Drill-Driver Kit with 2 Batteries (1.5Ah) and Charger,CAD,271.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001796645.jpg,https://www.homedepot.ca/product/makita-12v-max-cxt-lithium-ion-brushless-3-8-inch-drill-driver-kit-with-2-batteries-1-5ah-and-charger/1001796645
1000800553,Drills,28690,Micro Screwdriver MIS 1 with 16-Bits (Transformer Sold Separately),CAD,136.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1000800553.jpg,https://www.homedepot.ca/product/proxxon-micro-screwdriver-mis-1-with-16-bits-transformer-sold-separately-/1000800553
1001196627,Drills,HP332DZ,12V Max Cxt Brushless 3/8 inch Hammer Driver Drill (Tool Only),CAD,157.0,0,,5,5.0,https://images.homedepot.ca/productimages/p_1001196627.jpg,https://www.homedepot.ca/product/makita-12v-max-cxt-brushless-3-8-inch-hammer-driver-drill-tool-only-/1001196627
1001790651,Drills,HR008GZ05,40V max XGT Brushless 1-3/16-Inch SDS-PLUS Rotary Hamer with Dust Extraction Attachment (Tool Only),CAD,649.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001790651.jpg,https://www.homedepot.ca/product/makita-40v-max-xgt-brushless-1-3-16-inch-sds-plus-rotary-hamer-with-dust-extraction-attachment-tool-only-/1001790651
1001387808,Drills,DF333DWYE,12V MAX CXT 3/8 inch Driver Drill 1.5Ah Kit,CAD,203.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001387808.jpg,https://www.homedepot.ca/product/makita-12v-max-cxt-3-8-inch-driver-drill-1-5ah-kit/1001387808
1001769258,Drills,DDA460PT2,"36V (18Vx2) LXT Lithium-Ion Brushless 1/2-inch Angle Drill w/2 Batteries (5.0Ah), Charger & Case",CAD,899.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001769258.jpg,https://www.homedepot.ca/product/makita-36v-18vx2-lxt-lithium-ion-brushless-1-2-inch-angle-drill-w-2-batteries-5-0ah-charger-case/1001769258
1001690897,Drills,HM001GM202,"XGT 40V MAX 19-1/2 in. 13 lbs. Cordless Brushless AVT (4.0 Ah) Demolition Hammer Kit, AWS",CAD,1059.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001690897.jpg,https://www.homedepot.ca/product/makita-xgt-40v-max-19-1-2-in-13-lbs-cordless-brushless-avt-4-0-ah-demolition-hammer-kit-aws/1001690897
1001696462,Drills,HR003GM102,XGT 40V MAX Li-Ion (4.0 Ah) Cordless AVT 1-1/8-inch Rotary Hammer Kit with Brushless Motor,CAD,739.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001696462.jpg,https://www.homedepot.ca/product/makita-xgt-40v-max-li-ion-4-0-ah-cordless-avt-1-1-8-inch-rotary-hammer-kit-with-brushless-motor/1001696462
1001387824,Drills,DHR400T2N,36V (18Vx2) LXT Lithium-Ion Brushless 1-9/16-inch Rotary Hammer Kit w/2 Batteries (5.0Ah) & Charger,CAD,1349.0,0,,3,4.3333,https://images.homedepot.ca/productimages/p_1001387824.jpg,https://www.homedepot.ca/product/makita-36v-18vx2-lxt-lithium-ion-brushless-1-9-16-inch-rotary-hammer-kit-w-2-batteries-5-0ah-charger/1001387824
1001649478,Drills,DF001GM102,XGT 40V MAX 4.0Ah Lithium-Ion Cordless 1/2 Drill / Driver Kit with Brushless Motor,CAD,629.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001649478.jpg,https://www.homedepot.ca/product/makita-xgt-40v-max-4-0ah-lithium-ion-cordless-1-2-drill-driver-kit-with-brushless-motor/1001649478
1001838257,Drills,GBH18V-40CN,PROFACTOR 18V Connected-Ready SDS-max 1-5/8 In. Rotary Hammer (Bare Tool),CAD,849.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001838257.jpg,https://www.homedepot.ca/product/bosch-profactor-18v-connected-ready-sds-max-1-5-8-in-rotary-hammer-bare-tool-/1001838257
1001557868,Drills,DW246,1/2-Inch Vsr 0-600 Rpm Drill 7.8A Keyless Chuck,CAD,289.0,0,,7,4.7143,https://images.homedepot.ca/productimages/p_1001557868.jpg,https://www.homedepot.ca/product/dewalt-1-2-inch-vsr-0-600-rpm-drill-7-8a-keyless-chuck/1001557868
1001691622,Drills,HR006GZ,"XGT 80V MAX Li-Ion 2"" Cordless Rotary Hammer with Brushless Motor, AWS & AFT",CAD,1499.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001691622.jpg,https://www.homedepot.ca/product/makita-xgt-80v-max-li-ion-2-cordless-rotary-hammer-with-brushless-motor-aws-aft/1001691622
1001639150,Drills,HR001GM101,XGT 40V MAX 4.0Ah Lithium-Ion Cordless AFT 1-1/8 Rotary Hammer Kit with Brushless Motor,CAD,799.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001639150.jpg,https://www.homedepot.ca/product/makita-xgt-40v-max-4-0ah-lithium-ion-cordless-aft-1-1-8-rotary-hammer-kit-with-brushless-motor/1001639150
1001690898,Drills,HM002GZ03,80V MAX XGT Li-Ion 26 lbs. SDS-MAX Demolition Hammer with Brushless Motor & AWS,CAD,949.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001690898.jpg,https://www.homedepot.ca/product/makita-80v-max-xgt-li-ion-26-lbs-sds-max-demolition-hammer-with-brushless-motor-aws/1001690898
1001790650,Drills,HR008GM202,"40V max XGT Brushless 1-3/16-Inch Rotary Hamer Kit w/Dust Extractor, 2 Batteries (4.0Ah), Charger",CAD,1049.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001790650.jpg,https://www.homedepot.ca/product/makita-40v-max-xgt-brushless-1-3-16-inch-rotary-hamer-kit-w-dust-extractor-2-batteries-4-0ah-charger/1001790650
1001788609,Drills,DA001GM101,"40V max XGT Brushless Cordless 1/2-Inch Right Angle Drill Kit with 4.0Ah Battery, Charger & Case",CAD,929.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001788609.jpg,https://www.homedepot.ca/product/makita-40v-max-xgt-brushless-cordless-1-2-inch-right-angle-drill-kit-with-4-0ah-battery-charger-case/1001788609
1001788611,Drills,DA002GZ,40V max XGT Brushless Cordless 7/16-Inch Hex Angle Drill with ADT & XPT (Tool Only),CAD,699.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001788611.jpg,https://www.homedepot.ca/product/makita-40v-max-xgt-brushless-cordless-7-16-inch-hex-angle-drill-with-adt-xpt-tool-only-/1001788611
1001691621,Drills,HR005GZ,"XGT 40V MAX Li-Ion 1-9/16 Cordless Rotary Hammer with Brushless Motor, AWS & AFT",CAD,949.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001691621.jpg,https://www.homedepot.ca/product/makita-xgt-40v-max-li-ion-1-9-16-cordless-rotary-hammer-with-brushless-motor-aws-aft/1001691621
1001621575,Drills,R860012KSB,18V Lithium-Ion Cordless Hammer Drill Kit with 1.5 Ah Battery and Charger,CAD,98.0,0,,32,4.625,https://images.homedepot.ca/productimages/p_1001621575.jpg,https://www.homedepot.ca/product/ridgid-18v-lithium-ion-cordless-hammer-drill-kit-with-1-5-ah-battery-and-charger/1001621575
1000730417,Drills,2615-20,M18 18V Cordless Lithium-Ion Right Angle Drill (Tool Only),CAD,178.0,0,,321,4.3396,https://images.homedepot.ca/productimages/p_1000730417.jpg,https://www.homedepot.ca/product/milwaukee-tool-m18-18v-cordless-lithium-ion-right-angle-drill-tool-only-/1000730417
1001770008,Drills,DCD794C1,"20V MAX ATOMIC Lithium-Ion Cordless Compact 1/2-inch Drill Driver with (1) 1.3Ah Battery, Charger and Bag",CAD,139.0,0,,4,4.5,https://images.homedepot.ca/productimages/p_1001770008.jpg,https://www.homedepot.ca/product/dewalt-20v-max-atomic-lithium-ion-cordless-compact-1-2-inch-drill-driver-with-1-1-3ah-battery-charger-and-bag/1001770008
1001529745,Drills,2504-21C,M12 FUEL 12V Lithium-Ion Brushless Cordless 1/2-inch Hammer Drill Kit w/ CP Battery & Charger,CAD,129.0,0,,16,4.8125,https://images.homedepot.ca/productimages/p_1001529745.jpg,https://www.homedepot.ca/product/milwaukee-tool-m12-fuel-12v-lithium-ion-brushless-cordless-1-2-inch-hammer-drill-kit-w-cp-battery-charger/1001529745
1001599490,Drills,P223,18V ONE+ HP Brushless Cordless 1-inch SDS Rotary Hammer (Tool-Only),CAD,229.0,0,,471,4.7261,https://images.homedepot.ca/productimages/p_1001599490_alt_P223_2v1_Final.jpg,https://www.homedepot.ca/product/ryobi-18v-one-hp-brushless-cordless-1-inch-sds-rotary-hammer-tool-only-/1001599490
1001690894,Drills,PSBDD01K1,18V ONE+ HP Compact Cordless 1/2-inch Drill/Driver Kit 1.5 Ah Battery and Charger,CAD,99.0,0,,1327,4.7227,https://images.homedepot.ca/productimages/p_1001690894.jpg,https://www.homedepot.ca/product/ryobi-18v-one-hp-compact-cordless-1-2-inch-drill-driver-kit-1-5-ah-battery-and-charger/1001690894
1001565803,Drills,PLV01KMX,4V Screwdriver with 82-Piece Accessory Kit,CAD,39.0,0,,4,4.75,https://images.homedepot.ca/productimages/p_1001565803.jpg,https://www.homedepot.ca/product/ryobi-4v-screwdriver-with-82-piece-accessory-kit/1001565803
1001618597,Drills,DCD791P1,"20V MAX XR Lithium-Ion Cordless Brushless 1/2-inch Drill/Driver Kit with 5Ah Battery, Charger and Bag",CAD,188.0,0,,818,4.7396,https://images.homedepot.ca/productimages/p_1001618597.jpg,https://www.homedepot.ca/product/dewalt-20v-max-xr-lithium-ion-cordless-brushless-1-2-inch-drill-driver-kit-with-5ah-battery-charger-and-bag/1001618597
1001803683,Drills,DCD778C2,20V MAX Lithium-Ion Cordless Brushless Compact 1/2 in. Hammer Drill with (2) 1.3Ah Battery & Charger,CAD,219.0,0,,35,4.4,https://images.homedepot.ca/productimages/p_1001803683.jpg,https://www.homedepot.ca/product/dewalt-20v-max-lithium-ion-cordless-brushless-compact-1-2-in-hammer-drill-with-2-1-3ah-battery-charger/1001803683
1001582002,Drills,HP74L,4V Lithium-Ion Cordless Screwdriver Kit,CAD,64.97,0,,59,4.7458,https://images.homedepot.ca/productimages/p_1001582002_alt_HP74L_3_Final.jpg,https://www.homedepot.ca/product/ryobi-4v-lithium-ion-cordless-screwdriver-kit/1001582002
1001341839,Drills,DCD709B,20V MAX ATOMIC Lithium-Ion Cordless Brushless Compact Hammer Drill/Driver (Tool-Only),CAD,159.0,0,,69,4.7101,https://images.homedepot.ca/productimages/p_1001341839.jpg,https://www.homedepot.ca/product/dewalt-20v-max-atomic-lithium-ion-cordless-brushless-compact-hammer-drill-driver-tool-only-/1001341839
1001023223,Drills,2713-20,M18 FUEL 18-V Lithium-Ion Brushless Cordless 1-Inch SDS-Plus D-Handle Rotary Hammer (Tool-Only),CAD,399.0,0,,406,4.7315,https://images.homedepot.ca/productimages/p_1001023223.jpg,https://www.homedepot.ca/product/milwaukee-tool-m18-fuel-18-v-lithium-ion-brushless-cordless-1-inch-sds-plus-d-handle-rotary-hammer-tool-only-/1001023223
1000806994,Drills,HR1841F,11/16-inch (4.1-Amp) Variable Speed SDS-PLUS Rotary Hammer with Carrying Case (120V),CAD,199.0,0,,3,4.3333,https://images.homedepot.ca/productimages/p_1000806994.jpg,https://www.homedepot.ca/product/makita-11-16-inch-4-1-amp-variable-speed-sds-plus-rotary-hammer-with-carrying-case-120v-/1000806994
1000729617,Drills,HR2470FX1,"15/16-Inch (7-Amp) Rotary Hammer with SDS-PLUS Shank Bit Set, LED Job Light, Depth Gauge and Case",CAD,239.0,0,,5,4.4,https://images.homedepot.ca/productimages/p_1000729617.jpg,https://www.homedepot.ca/product/makita-15-16-inch-7-amp-rotary-hammer-with-sds-plus-shank-bit-set-led-job-light-depth-gauge-and-case/1000729617
1001632533,Drills,R86114KSB,18V Brushless Cordless 1/2-inch Drill/Driver Kit with 2.0 Ah Battery and Charger,CAD,129.0,0,,5,4.8,https://images.homedepot.ca/productimages/p_1001632533.jpg,https://www.homedepot.ca/product/ridgid-18v-brushless-cordless-1-2-inch-drill-driver-kit-with-2-0-ah-battery-and-charger/1001632533
1000711040,Drills,6013BRX1,Makita Drill W/ Bucket & Mixer,CAD,199.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1000711040.jpg,https://www.homedepot.ca/product/makita-makita-drill-w-bucket-mixer/1000711040
1001225009,Drills,KC-110N,10 inch. Drill Press With Dual Laser Guide System,CAD,264.0,0,,7,3.8571,https://images.homedepot.ca/productimages/p_1001225009.jpg,https://www.homedepot.ca/product/king-canada-10-inch-drill-press-with-dual-laser-guide-system/1001225009
1001560887,Drills,DCF680N1,8V MAX Cordless Gyroscopic Screwdriver with Adjustable Handle and 1Ah Battery,CAD,129.0,0,,400,4.4725,https://images.homedepot.ca/productimages/p_1001560887.jpg,https://www.homedepot.ca/product/dewalt-8v-max-cordless-gyroscopic-screwdriver-with-adjustable-handle-and-1ah-battery/1001560887
1001823205,Drills,2906-20,M18 FUEL ONE-KEY 18V Lithium-Ion Brushless Cordless 1/2 in. Hammer Drill/Driver (Tool-Only),CAD,328.0,0,,5,5.0,https://images.homedepot.ca/productimages/p_1001823205.jpg,https://www.homedepot.ca/product/milwaukee-tool-m18-fuel-one-key-18v-lithium-ion-brushless-cordless-1-2-in-hammer-drill-driver-tool-only-/1001823205
1001776958,Drills,DCF630D2,"20V MAX Lithium-Ion Cordless Brushless Drywall Screwgun Kit with (2) 2Ah Batteries, Charger and Bag",CAD,349.0,0,,26,4.8846,https://images.homedepot.ca/productimages/p_1001776958.jpg,https://www.homedepot.ca/product/dewalt-20v-max-lithium-ion-cordless-brushless-drywall-screwgun-kit-with-2-2ah-batteries-charger-and-bag/1001776958
1001516386,Drills,2811-20,M18 FUEL 18V Cordless Right Angle Drill (Tool Only),CAD,589.0,0,,95,4.6211,https://images.homedepot.ca/productimages/p_1001516386.jpg,https://www.homedepot.ca/product/milwaukee-tool-m18-fuel-18v-cordless-right-angle-drill-tool-only-/1001516386
1001776947,Drills,R861152B,18V Brushless Cordless 1/2 in. High Torque Hammer Drill/Driver (Tool Only),CAD,189.0,0,,109,4.6972,https://images.homedepot.ca/productimages/p_1001776947.jpg,https://www.homedepot.ca/product/ridgid-18v-brushless-cordless-1-2-in-high-torque-hammer-drill-driver-tool-only-/1001776947
1001501057,Drills,2809-20,M18 FUEL 18V Li-Ion Brushless GEN 2 Super Hawg 1/2 -inch Right Angle Drill (Tool Only),CAD,589.0,0,,151,4.6291,https://images.homedepot.ca/productimages/p_1001501057.jpg,https://www.homedepot.ca/product/milwaukee-tool-m18-fuel-18v-li-ion-brushless-gen-2-super-hawg-1-2-inch-right-angle-drill-tool-only-/1001501057
1001560875,Drills,DCF620CM2,Collated Drywall Screw Gun Attachment,CAD,498.0,0,,24,4.4167,https://images.homedepot.ca/productimages/p_1001560875.jpg,https://www.homedepot.ca/product/dewalt-collated-drywall-screw-gun-attachment/1001560875
1001582680,Drills,DDF211022P,Single Shot .22 Caliber Powder Actuated Trigger Tool,CAD,164.0,0,,1,3.0,https://images.homedepot.ca/productimages/p_1001582680.jpg,https://www.homedepot.ca/product/dewalt-single-shot-22-caliber-powder-actuated-trigger-tool/1001582680
1001146350,Drills,2803-20,M18 FUEL 18V Lithium-Ion Brushless Cordless 1/2-inch Drill/Driver (Tool Only),CAD,229.0,0,,954,4.7138,https://images.homedepot.ca/productimages/p_1001146350.jpg,https://www.homedepot.ca/product/milwaukee-tool-m18-fuel-18v-lithium-ion-brushless-cordless-1-2-inch-drill-driver-tool-only-/1001146350
1000854671,Drills,AS6NG,6V Alkaline Cordless Powered Screwdriver with (4) AA Batteries,CAD,25.98,0,,532,4.2256,https://images.homedepot.ca/productimages/p_1000854671.jpg,https://www.homedepot.ca/product/black-decker-6v-alkaline-cordless-powered-screwdriver-with-4-aa-batteries/1000854671
1001594825,Drills,KC-116N,13 inch Bench Drill Press with Duel Laser,CAD,388.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001594825.jpg,https://www.homedepot.ca/product/king-canada-13-inch-bench-drill-press-with-duel-laser/1001594825
1001240359,Drills,DCH273P2DHO,"20V MAX XR Lithium-Ion Cordless Brushless 1-inch L-Shape SDS-Plus Rotary Hammer Kit with Dust Extractor, (2) 5Ah Batteries, Charger and Case",CAD,929.0,0,,6,4.8333,https://images.homedepot.ca/productimages/p_1001240359.jpg,https://www.homedepot.ca/product/dewalt-20v-max-xr-lithium-ion-cordless-brushless-1-inch-l-shape-sds-plus-rotary-hammer-kit-with-dust-extractor-2-5ah-batteries-charger-and-case/1001240359
1001594824,Drills,MA-1020,1/2 inch Hollow Chisel Mortiser 4PC Chisel Set,CAD,438.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001594824.jpg,https://www.homedepot.ca/product/king-industrial-1-2-inch-hollow-chisel-mortiser-4pc-chisel-set/1001594824
1001558032,Drills,DCF681N2,8V MAX ELECTRICIANS REAMER/SCREWDRIVER W/ 2 BATTERY AND BAG,CAD,189.0,0,,51,4.2353,https://images.homedepot.ca/productimages/p_1001558032.jpg,https://www.homedepot.ca/product/dewalt-8v-max-electricians-reamer-screwdriver-w-2-battery-and-bag/1001558032
1001561182,Drills,2806-20,M18 FUEL ONE-KEY 18V Lithium-Ion Brushless Cordless 1/2-inch Hammer Drill/Driver (Tool Only),CAD,278.0,0,,100,4.53,https://images.homedepot.ca/productimages/p_1001561182.jpg,https://www.homedepot.ca/product/milwaukee-tool-m18-fuel-one-key-18v-lithium-ion-brushless-cordless-1-2-inch-hammer-drill-driver-tool-only-/1001561182
